category,by,post_id,post_link,post_message
fitness,fitness,17110490676_10156412610635677,https://www.facebook.com/17110490676/posts/10156412610635677/,Get it right  and you ll look like a (strong) boss.
fitness,fitness,17110490676_10156345353320677,https://www.facebook.com/17110490676/posts/10156345353320677/,Plus  learn how to get out of a toxic relationship.
fitness,fitness,17110490676_10156380548735677,https://www.facebook.com/17110490676/posts/10156380548735677/,This legs and arms workout will tone you up just in time for festival season.
fitness,fitness,17110490676_10156416828460677,https://www.facebook.com/17110490676/posts/10156416828460677/,Spoiler: Cardio may not be the weight loss king that you think it is. Here s your guide to optimizing your cardio and strength workouts for weight loss.
fitness,fitness,17110490676_10156415407295677,https://www.facebook.com/17110490676/posts/10156415407295677/,Get ready to save on activewear  skin care  fitness gear  and healthy home items.
fitness,fitness,17110490676_10156348275045677,https://www.facebook.com/17110490676/posts/10156348275045677/,Prepare to sweat your *peach emoji* off
fitness,fitness,17110490676_10156337743855677,https://www.facebook.com/17110490676/posts/10156337743855677/,You can get a challenging total-body workout at home even if you live in an extremely small apartment or dorm room.
fitness,fitness,17110490676_10156369573030677,https://www.facebook.com/17110490676/posts/10156369573030677/,Target your triceps while getting a total-body burn. Try AMRAP in 60 seconds.
fitness,fitness,17110490676_10156413336415677,https://www.facebook.com/17110490676/posts/10156413336415677/,When one woman added cardio to her weightlifting routine and started tracking her macros  she was pleased with her weight loss results.
fitness,fitness,17110490676_10156328509985677,https://www.facebook.com/17110490676/posts/10156328509985677/,Time to put it in reverse.
fitness,fitness,17110490676_10156411839655677,https://www.facebook.com/17110490676/posts/10156411839655677/,Life begins when you stop forcing yourself onto treadmills.
fitness,fitness,17110490676_10156340010670677,https://www.facebook.com/17110490676/posts/10156340010670677/,Thousands of customers swear by Kate Blanc Cosmetics castor oil  a best-selling beauty product on Amazon. It s cold-pressed and organic.
fitness,fitness,17110490676_10156416406535677,https://www.facebook.com/17110490676/posts/10156416406535677/,The celebrity trainer and health and fitness expert leads you through a circuit-training workout that hits your whole body while particularly targeting your core.
fitness,fitness,17110490676_10156410198230677,https://www.facebook.com/17110490676/posts/10156410198230677/,There s a slew of HIIT workout apps out there—these are the best ones for getting a sweaty full-body workout in 20 minutes or less.
fitness,fitness,17110490676_10156362066745677,https://www.facebook.com/17110490676/posts/10156362066745677/,The woman behind  Bikini Body Mommy  posted a transformation photo showing her weight loss and gain over the years  and encouraging women to embrace their post pregnancy bodies.
fitness,fitness,17110490676_10156417311535677,https://www.facebook.com/17110490676/posts/10156417311535677/,Tone It Up has 5 moves you can add to your routine that will make it *way* more fun. Tag your BFF: https://trib.al/0pQxbMz
fitness,fitness,17110490676_10156409701150677,https://www.facebook.com/17110490676/posts/10156409701150677/,She s a true fit girl with some seriously impressive skills.
fitness,fitness,17110490676_10156305366255677,https://www.facebook.com/17110490676/posts/10156305366255677/,This dynamic cardio abs workout will bring on a serious core burn—no crunches required.
fitness,fitness,17110490676_10156427013065677,https://www.facebook.com/17110490676/posts/10156427013065677/,A new report from the CDC highlights the risks of swallowing pool water  and they re getting worse.
fitness,fitness,17110490676_10156381262905677,https://www.facebook.com/17110490676/posts/10156381262905677/,Use these tips to de-stress  according to your zodiac sign and personality.
fitness,fitness,17110490676_10156308499605677,https://www.facebook.com/17110490676/posts/10156308499605677/,Take your workout from basic to burn-like-crazy:  https://trib.al/OL2lZHL
fitness,fitness,17110490676_10156418197405677,https://www.facebook.com/17110490676/posts/10156418197405677/, I weigh 10 lbs more today than I did in the  then  photo. The impact on my self-worth? NONE. I love both bodies. 
fitness,fitness,17110490676_10156360373560677,https://www.facebook.com/17110490676/posts/10156360373560677/,On the hunt for those elusive abs? Ditch the fancy stuff  and stick with these two science-backed best abs exercises.
fitness,fitness,17110490676_10156420523430677,https://www.facebook.com/17110490676/posts/10156420523430677/,Get it right  get it tight—booty camp is in session!
fitness,fitness,17110490676_10156417290250677,https://www.facebook.com/17110490676/posts/10156417290250677/,Slam  wave  and circle your way to a fitter body with this battle rope workout.
fitness,fitness,17110490676_10156399484070677,https://www.facebook.com/17110490676/posts/10156399484070677/,Why settle for just being a beauty when you can be a *beast* too. L.A. Bride Body s  #TrainerTrick has our muscles quivering just by looking at her. Tag your swole mates.
fitness,fitness,17110490676_10156313706165677,https://www.facebook.com/17110490676/posts/10156313706165677/,Lifting free weights is the surest way to strengthen your muscles  burn calories  and become better at pretty much everything you do.
fitness,fitness,17110490676_10156298505280677,https://www.facebook.com/17110490676/posts/10156298505280677/,These buzz words used on bread bags and cereal boxes can be confusing. Here s what you need to know to make an informed  healthy purchase...and sandwich.
fitness,fitness,17110490676_10156418894340677,https://www.facebook.com/17110490676/posts/10156418894340677/,All three recipes are super easy for busy mornings!
fitness,fitness,17110490676_10156417799735677,https://www.facebook.com/17110490676/posts/10156417799735677/,This mobility workout is the perfect warm-up or rest day routine. Get a breakdown of the moves: https://trib.al/ywUKOYW
fitness,fitness,17110490676_10156405613500677,https://www.facebook.com/17110490676/posts/10156405613500677/,Nope  you re not too good for the Pilates Hundred.
fitness,fitness,17110490676_10156422152940677,https://www.facebook.com/17110490676/posts/10156422152940677/,How to perform this challenging booty-shaping move  what mistakes to avoid  plus easy modifications and exercises to help recruit the proper muscles
fitness,fitness,17110490676_10156408014460677,https://www.facebook.com/17110490676/posts/10156408014460677/,Say buh-bye to shoulder pain with these easy arm moves
fitness,fitness,17110490676_10156424515005677,https://www.facebook.com/17110490676/posts/10156424515005677/,Add these healthy foods to your diet plan to burn fat fast and score the ultimate bikini body.
fitness,fitness,17110490676_10156405678305677,https://www.facebook.com/17110490676/posts/10156405678305677/,These 10 lesser-known jaw-dropping health benefits of yoga might just convince you to sign up for that hot yoga or vinyasa class.
fitness,fitness,17110490676_10156389139940677,https://www.facebook.com/17110490676/posts/10156389139940677/,He said she has a build-up of copper in her liver and that celery juice has benefits for treating psoriasis.
fitness,fitness,17110490676_10156348989690677,https://www.facebook.com/17110490676/posts/10156348989690677/,Running may be simple  but understanding your running gait (and picking the right shoes as a result) can be key for helping you run longer  stronger  and injury-free.
fitness,fitness,17110490676_10156301115890677,https://www.facebook.com/17110490676/posts/10156301115890677/,The best part? They re all under $60.
fitness,fitness,17110490676_10156412067835677,https://www.facebook.com/17110490676/posts/10156412067835677/,You don t need to hire a personal trainer or a workout buddy to get in a killer workout by yourself
fitness,fitness,17110490676_10156353363235677,https://www.facebook.com/17110490676/posts/10156353363235677/, I hope that by sharing my story  we ll get one step closer to a world where people with disabilities are seen as equals 
fitness,fitness,17110490676_10156417806230677,https://www.facebook.com/17110490676/posts/10156417806230677/,Try this 30-minute workout plan to blast calories  build lean muscle  and boost your metabolism in one training session.
fitness,fitness,17110490676_10156339058885677,https://www.facebook.com/17110490676/posts/10156339058885677/,Squirting is a hot topic in the sexual health world. So we asked an expert to sort out the fact from the fiction
fitness,fitness,17110490676_10156419950065677,https://www.facebook.com/17110490676/posts/10156419950065677/,With a smart ratio of protein  carbs  and fat  salads can be so much more a boring bed of greens. Make these recipes for a filling dinner any night of the
fitness,fitness,17110490676_10156425293750677,https://www.facebook.com/17110490676/posts/10156425293750677/,The Blogilates creator shares four toning moves that will set your glutes on fire.
fitness,fitness,17110490676_10156421035710677,https://www.facebook.com/17110490676/posts/10156421035710677/,Eat smart for the next seven days  and you ll be on the way to a permanently healthier you.
fitness,fitness,17110490676_10156416507375677,https://www.facebook.com/17110490676/posts/10156416507375677/,Burn a ton of calories and have some fun with this dynamic jump rope and conditioning circuit.
fitness,fitness,17110490676_10156407214750677,https://www.facebook.com/17110490676/posts/10156407214750677/, There s so much yes about this picture idk where to start. 
fitness,fitness,17110490676_10156340334605677,https://www.facebook.com/17110490676/posts/10156340334605677/, At the end of the day  everyone just wants to feel accepted. 
fitness,fitness,17110490676_10156422255700677,https://www.facebook.com/17110490676/posts/10156422255700677/,If you though Khloé was all talk  these kickass moves will make you seriously reconsider.
fitness,fitness,17110490676_10156412159625677,https://www.facebook.com/17110490676/posts/10156412159625677/,The set up?  Strength training with a focus on different body parts on different days.  Khloé Kardashian
